代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="300169"	天晟新材	2.15	8.07	0.17	8.06	8.07	56505	629	          0.24	          3.98	7.90	8.17	7.81	7.90	--  	45354860	  1.17	塑料	江苏	 4.56	
="000852"	江钻股份	1.94	18.90	0.36	18.89	18.90	39938	379	         -0.26	          3.07	18.69	19.23	18.69	18.54	    72.91	75873624	  1.21	化工机械	湖北	 2.91	
="600097"	开创国际	1.87	12.54	0.23	12.53	12.56	41587	38	         -0.15	          3.60	12.35	12.77	12.28	12.31	    19.23	52206612	  2.06	渔业	上海	 3.98	
="002682"	龙洲股份	1.66	7.96	0.13	7.95	7.96	48073	5406	          0.12	          3.43	7.79	8.05	7.79	7.83	    15.44	37947868	  3.03	公路	福建	 3.32	
="002025"	航天电器	1.53	15.30	0.23	15.30	15.31	71325	1271	          0.06	          2.16	14.99	15.35	14.90	15.07	    29.17	108044864	  0.59	元器件	贵州	 2.99	
="000912"	泸 天 化	1.51	5.39	0.08	5.38	5.39	75185	1708	          0.18	          2.81	5.30	5.40	5.25	5.31	--  	40134892	  1.02	农药化肥	四川	 2.82	
="002367"	康力电梯	1.44	16.24	0.23	16.23	16.24	62330	657	          0.12	          2.80	16.11	16.46	16.10	16.01	    21.61	101509376	  0.70	运输设备	江苏	 2.25	
="600370"	三房巷	1.39	5.11	0.07	5.09	5.12	18524	30	          1.38	          0.58	5.03	5.14	5.00	5.04	    65.59	9337619	  0.99	纺织	江苏	 2.78	
="600558"	大西洋	1.32	8.46	0.11	8.47	8.48	19066	205	         -0.11	          0.92	8.38	8.53	8.32	8.35	    65.09	16121305	  0.92	钢加工	四川	 2.51	
="300174"	元力股份	1.21	11.69	0.14	11.68	11.69	20271	935	          0.34	          3.09	11.43	11.78	11.11	11.55	   293.55	23219868	  1.21	化工原料	福建	 5.80	
="000823"	超声电子	1.19	11.03	0.13	11.03	11.04	152607	1649	          0.09	          3.47	10.80	11.25	10.73	10.90	    41.55	168998432	  1.00	元器件	广东	 4.77	
="600452"	涪陵电力	1.15	11.44	0.13	11.41	11.42	21397	11	         -0.60	          1.34	11.22	11.63	11.22	11.31	    33.80	24591884	  1.19	火力发电	重庆	 3.63	
="002066"	瑞泰科技	1.12	5.44	0.06	5.44	5.45	56967	302	         -0.18	          2.48	5.38	5.50	5.34	5.38	--  	31020504	  1.42	其他建材	北京	 2.97	
="002530"	丰东股份	1.09	6.49	0.07	6.48	6.49	22756	158	          0.15	          0.85	6.41	6.50	6.37	6.42	    40.40	14698148	  0.75	专用机械	江苏	 2.02	
="002550"	千红制药	1.07	38.79	0.41	38.78	38.79	16703	136	          0.12	          1.63	38.50	39.68	38.03	38.38	    33.19	65256652	  0.98	生物制药	江苏	 4.30	
="600742"	一汽富维	0.96	19.01	0.18	18.99	19.00	39765	27	          0.05	          1.88	18.74	19.24	18.68	18.83	    10.54	75462560	  1.43	汽车配件	吉林	 2.97	
="600879"	航天电子	0.93	10.89	0.10	10.88	10.89	251059	1	          0.18	          2.42	10.75	11.05	10.67	10.79	    49.16	272044736	  0.56	航空航天	湖北	 3.52	
="000782"	美达股份	0.82	4.90	0.04	4.90	4.91	31362	22	          0.00	          0.89	4.87	4.99	4.84	4.86	   189.75	15490369	  1.05	化纤	广东	 3.09	
="600346"	大橡塑	0.80	8.81	0.07	8.79	8.80	69407	119	          0.34	          3.31	8.69	8.88	8.55	8.74	   275.47	60357936	  1.10	化工机械	辽宁	 3.78	
="600493"	凤竹纺织	0.70	5.72	0.04	5.70	5.72	31422	20	          0.88	          1.16	5.68	5.77	5.59	5.68	   164.75	17740756	  0.73	纺织	福建	 3.17	
="600378"	天科股份	0.62	12.93	0.08	12.91	12.93	50316	50	         -0.15	          1.69	12.89	13.10	12.82	12.85	    51.49	65145784	  1.01	化工原料	四川	 2.18	
="000705"	浙江震元	0.61	18.19	0.11	18.19	18.20	70397	900	          0.44	          5.16	17.97	18.50	17.52	18.08	    45.78	126182400	  1.82	医药连锁	浙江	 5.42	
="601798"	蓝科高新	0.58	12.23	0.07	12.22	12.23	27354	114	          0.00	          2.14	12.10	12.34	12.08	12.16	    50.80	33284952	  0.71	化工机械	甘肃	 2.14	
="300153"	科泰电源	0.56	10.77	0.06	10.77	10.78	8152	106	          0.27	          0.51	10.70	10.86	10.62	10.71	    84.17	8770641	  0.67	电气设备	上海	 2.24	
="002283"	天润曲轴	0.48	6.25	0.03	6.25	6.26	36713	428	          0.16	          0.66	6.20	6.29	6.17	6.22	    34.55	22832618	  0.78	汽车配件	山东	 1.93	
="002040"	南 京 港	0.48	6.25	0.03	6.24	6.25	15272	168	          0.32	          0.62	6.22	6.31	6.19	6.22	    51.52	9566458	  0.87	港口	江苏	 1.93	
="002343"	禾欣股份	0.44	9.22	0.04	9.21	9.22	21011	294	          0.10	          1.70	9.18	9.37	9.11	9.18	    30.28	19370426	  0.85	塑料	浙江	 2.83	
="002636"	金安国纪	0.33	9.21	0.03	9.20	9.21	41298	885	          0.32	          4.64	9.19	9.38	9.08	9.18	    70.33	38071600	  0.98	元器件	上海	 3.27	
="300261"	雅本化学	0.32	12.41	0.04	12.40	12.41	11902	36	         -0.08	          1.91	12.30	12.55	12.15	12.37	    67.69	14740521	  0.95	农药化肥	江苏	 3.23	
="002533"	金杯电工	0.27	7.46	0.02	7.45	7.46	48766	1198	          0.26	          1.59	7.43	7.49	7.30	7.44	    24.57	36004584	  0.92	电气设备	湖南	 2.55	
="002512"	达华智能	0.25	15.88	0.04	15.88	15.90	39896	238	          0.00	          2.44	15.79	16.07	15.63	15.84	   113.92	63109620	  0.84	元器件	广东	 2.78	
="002083"	孚日股份	0.21	4.69	0.01	4.69	4.70	75231	608	          0.00	          0.92	4.67	4.77	4.65	4.68	    24.34	35392684	  0.85	纺织	山东	 2.56	
="002084"	海鸥卫浴	0.18	5.48	0.01	5.47	5.48	39173	1105	          0.36	          0.96	5.43	5.54	5.40	5.47	    66.40	21391930	  0.67	家居用品	广东	 2.56	
="002547"	春兴精工	0.16	12.42	0.02	12.40	12.42	39055	355	          0.16	          2.24	12.33	12.61	12.26	12.40	   112.13	48581232	  0.75	通信设备	江苏	 2.82	
="000023"	深天地Ａ	0.10	9.60	0.01	9.60	9.61	15156	67	         -0.31	          1.09	9.54	9.77	9.39	9.59	    75.35	14542852	  1.02	建筑施工	深圳	 3.96	
="600688"	上海石化	0.00	3.81	0.00	3.80	3.81	764104	104	          0.26	          4.72	3.81	3.95	3.79	3.81	    30.73	294281856	  0.77	石油加工	上海	 4.20	
="300135"	宝利沥青	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.45	    35.73	0	  0.00	化工原料	江苏	 0.00	
="300062"	中能电气	0.00	10.25	0.00	10.24	10.25	12833	115	          0.09	          1.65	10.25	10.43	10.11	10.25	    39.65	13187065	  0.69	电气设备	福建	 3.12	
="002633"	申科股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.29	--  	0	  0.00	机械基件	浙江	 0.00	
="002407"	多氟多	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	16.30	   275.27	0	  0.00	化工原料	河南	 0.00	
="002290"	禾盛新材	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.50	    73.72	0	  0.00	家用电器	江苏	 0.00	
="002088"	鲁阳股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.83	    27.84	0	  0.00	矿物制品	山东	 0.00	
="000982"	中银绒业	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.79	    26.21	0	  0.00	纺织	宁夏	 0.00	
="000913"	钱江摩托	0.00	5.85	0.00	5.85	5.86	30597	401	          0.00	          0.67	5.84	5.92	5.79	5.85	    66.69	17933208	  0.90	摩托车	浙江	 2.22	
="000421"	南京中北	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.67	    24.70	0	  0.00	公共交通	江苏	 0.00	
="002491"	通鼎光电	-0.13	15.90	-0.02	15.89	15.90	22659	220	          0.25	          0.90	15.92	15.94	15.63	15.92	    20.04	35714068	  0.93	通信设备	江苏	 1.95	
="600715"	松辽汽车	-0.15	6.67	-0.01	6.65	6.67	12650	3	          0.00	          0.56	6.77	6.77	6.61	6.68	--  	8461211	  0.76	汽车配件	辽宁	 2.40	
="600405"	动力源	-0.16	12.50	-0.02	12.50	12.51	190323	34	         -0.07	          7.49	12.30	12.77	12.15	12.52	   434.62	237582848	  0.81	电气设备	北京	 4.95	
="002409"	雅克科技	-0.21	18.66	-0.04	18.44	18.66	21800	600	          1.08	          2.64	18.32	18.98	18.28	18.70	    39.44	40490196	  0.95	化工原料	江苏	 3.74	
="000529"	广弘控股	-0.25	8.13	-0.02	8.13	8.14	197759	1395	          0.00	          3.49	8.18	8.47	8.08	8.15	    59.54	163337456	  1.47	食品	广东	 4.79	
="002563"	森马服饰	-0.25	31.80	-0.08	31.68	31.80	7573	103	          1.66	          0.13	31.90	32.00	30.84	31.88	    23.62	23767552	  0.62	服饰	浙江	 3.64	
="600552"	方兴科技	-0.25	23.58	-0.06	23.66	23.67	13791	55	          0.55	          0.79	23.60	23.83	23.30	23.64	    38.97	32539924	  0.80	玻璃	安徽	 2.24	
="000887"	中鼎股份	-0.35	8.60	-0.03	8.59	8.60	100041	1768	          0.35	          0.93	8.59	8.66	8.49	8.63	    19.64	85674528	  0.55	橡胶	安徽	 1.97	
="600992"	贵绳股份	-0.54	7.38	-0.04	7.37	7.38	19077	1	          0.27	          1.16	7.41	7.55	7.33	7.42	    92.22	14175632	  0.64	钢加工	贵州	 2.96	
="000078"	海王生物	-0.60	8.23	-0.05	8.23	8.24	113387	1043	          0.00	          1.74	8.24	8.34	8.15	8.28	    77.27	93526840	  0.57	生物制药	深圳	 2.29	
="300127"	银河磁体	-0.61	22.89	-0.14	22.89	22.90	9209	110	          0.35	          0.83	22.82	23.14	22.58	23.03	    66.91	21020472	  0.50	元器件	四川	 2.43	
="002552"	宝鼎重工	-0.68	13.20	-0.09	13.16	13.20	39207	453	          0.84	          4.66	13.20	13.63	12.56	13.29	   160.09	52378352	  1.05	机械基件	浙江	 8.05	
="002295"	精艺股份	-0.70	7.06	-0.05	7.05	7.06	31269	346	          0.28	          1.73	7.03	7.14	6.95	7.11	   418.00	21936102	  0.53	铜	广东	 2.67	
="000759"	中百集团	-0.78	7.63	-0.06	7.63	7.64	20294	303	          0.00	          0.30	7.69	7.71	7.51	7.69	    44.87	15401229	  0.46	超市连锁	湖北	 2.60	
="600328"	兰太实业	-0.86	8.09	-0.07	8.08	8.09	87459	205	          0.12	          2.44	8.16	8.26	8.00	8.16	    54.65	70860192	  0.57	化工原料	内蒙	 3.19	
="002387"	黑牛食品	-0.91	9.76	-0.09	9.73	9.76	27357	58	          0.51	          1.43	9.84	9.95	9.69	9.85	  1024.12	26836576	  0.88	软饮料	广东	 2.64	
="000546"	光华控股	-0.92	6.49	-0.06	6.49	6.50	38579	309	          0.00	          2.64	6.49	6.63	6.43	6.55	    53.37	25240804	  0.93	区域地产	吉林	 3.05	
="002286"	保龄宝	-0.96	18.66	-0.18	18.61	18.66	8443	20	          0.32	          1.17	18.89	18.91	18.60	18.84	    66.90	15826798	  0.44	食品	山东	 1.65	
="603077"	和邦股份	-0.97	14.35	-0.14	14.33	14.35	23901	20	          0.00	          1.59	14.22	14.50	14.15	14.49	   115.21	34203072	  0.70	化工原料	四川	 2.42	
="000809"	铁岭新城	-1.00	11.89	-0.12	11.88	11.89	12939	421	          0.42	          0.36	11.97	12.04	11.81	12.01	    59.01	15409121	  0.40	区域地产	辽宁	 1.92	
="000600"	建投能源	-1.03	5.74	-0.06	5.74	5.75	405175	2612	          0.52	          4.44	5.90	5.98	5.65	5.80	     7.73	236278432	  1.96	火力发电	河北	 5.69	
="002189"	利达光电	-1.12	8.81	-0.10	8.81	8.82	40065	492	          0.11	          2.01	8.86	9.02	8.67	8.91	   902.44	35290900	  0.75	元器件	河南	 3.93	
="600517"	置信电气	-1.16	19.56	-0.23	19.52	19.57	42494	84	          0.98	          0.69	19.79	19.97	19.28	19.79	   116.98	83113488	  1.22	电气设备	上海	 3.49	
="002457"	青龙管业	-1.18	9.25	-0.11	9.25	9.26	91503	1194	          0.00	          4.83	9.28	9.35	9.12	9.36	    30.12	84315344	  0.81	塑料	宁夏	 2.46	
="600973"	宝胜股份	-1.27	8.52	-0.11	8.52	8.53	51168	33	          0.11	          1.24	8.88	8.88	8.44	8.63	    33.78	43792696	  0.86	电气设备	江苏	 5.10	
="002082"	栋梁新材	-1.46	8.11	-0.12	8.10	8.11	20554	179	          0.00	          1.15	8.23	8.26	8.06	8.23	    19.80	16757088	  0.67	铝	浙江	 2.43	
="002621"	大连三垒	-1.49	15.25	-0.23	15.25	15.26	17425	273	          0.00	          4.65	15.48	15.76	15.21	15.48	    35.62	26939342	  0.91	专用机械	辽宁	 3.55	
="600668"	尖峰集团	-1.53	10.96	-0.17	10.93	10.96	122379	20	          0.09	          3.56	11.22	11.22	10.75	11.13	    19.93	134198944	  0.80	水泥	浙江	 4.22	
="600960"	渤海活塞	-1.55	8.27	-0.13	8.26	8.27	18840	25	          0.12	          0.89	8.39	8.45	8.24	8.40	    31.28	15669680	  0.85	汽车配件	山东	 2.50	
="002298"	鑫龙电器	-1.58	9.35	-0.15	9.35	9.36	200702	2570	         -0.21	          5.91	9.42	9.60	9.27	9.50	    39.60	188881632	  0.66	电气设备	安徽	 3.47	
="002468"	艾迪西	-1.67	10.02	-0.17	10.01	10.02	120679	1721	          0.40	          4.36	10.01	10.18	9.70	10.19	   412.12	119513624	  0.76	其他建材	浙江	 4.71	
="002513"	蓝丰生化	-1.67	10.57	-0.18	10.57	10.58	22044	141	         -0.37	          1.03	10.69	10.69	10.42	10.75	    62.86	23294448	  0.57	农药化肥	江苏	 2.51	
="000948"	南天信息	-1.71	9.80	-0.17	9.79	9.80	116734	1359	         -0.30	          5.05	9.91	10.20	9.67	9.97	   254.99	115993856	  0.69	软件服务	云南	 5.32	
="002659"	中泰桥梁	-1.81	5.98	-0.11	5.97	5.98	116295	2708	         -0.33	          8.00	5.97	6.03	5.84	6.09	   338.69	68994400	  0.70	建筑施工	江苏	 3.12	
="600182"	S佳通	-1.82	13.47	-0.25	13.46	13.48	36823	420	          0.14	          2.17	13.55	13.70	13.34	13.72	    16.85	49538776	  1.72	汽车配件	黑龙江	 2.62	
="600861"	北京城乡	-1.88	9.39	-0.18	9.39	9.40	59802	21	          0.53	          1.89	9.47	9.53	9.25	9.57	    31.98	56045760	  0.75	百货	北京	 2.93	
="600343"	航天动力	-1.96	16.98	-0.34	16.96	16.99	81786	20	          0.47	          3.41	17.05	17.30	16.70	17.32	    73.67	139031808	  0.62	航空航天	陕西	 3.46	
="002228"	合兴包装	-2.00	7.34	-0.15	7.34	7.35	22015	126	         -0.27	          0.63	7.54	7.58	7.30	7.49	    28.74	16380111	  0.95	广告包装	福建	 3.74	
="002201"	九鼎新材	-2.25	8.25	-0.19	8.24	8.25	24149	134	          0.00	          1.44	8.40	8.50	8.18	8.44	   167.75	20038734	  0.92	玻璃	江苏	 3.79	
="002130"	沃尔核材	-2.55	8.80	-0.23	8.79	8.80	331386	5344	          0.34	          9.56	8.93	8.99	8.62	9.03	    60.44	291719680	  0.87	电气设备	深圳	 4.10	
="300354"	东华测试	-2.72	20.36	-0.57	20.35	20.36	18648	448	          0.29	          8.66	20.30	21.19	20.15	20.93	   124.94	38434228	  0.67	电器仪表	江苏	 4.97	
="000856"	冀东装备	-2.74	7.10	-0.20	7.10	7.11	339724	4489	         -0.42	         25.72	7.63	7.68	7.01	7.30	--  	250231456	  1.38	机械基件	河北	 9.18	
="002172"	澳洋科技	-2.83	5.15	-0.15	5.14	5.15	100804	2377	          0.00	          1.88	5.29	5.30	5.10	5.30	   139.34	52220128	  0.63	化纤	江苏	 3.77	
="600746"	江苏索普	-2.93	6.95	-0.21	6.95	6.97	60504	543	         -0.14	          1.99	7.10	7.17	6.91	7.16	    94.75	42648564	  0.45	化工原料	江苏	 3.63	
="002265"	*ST西仪	-2.94	7.93	-0.24	7.92	7.93	25466	201	         -0.12	          0.90	8.23	8.26	7.76	8.17	--  	20278948	  0.89	汽车配件	云南	 6.12	
="300138"	晨光生物	-3.18	9.44	-0.31	9.43	9.44	49088	271	          0.00	          3.85	9.61	9.62	9.34	9.75	   585.88	46515160	  1.13	食品	河北	 2.87	
="002583"	海能达	-3.89	29.88	-1.21	29.87	29.88	17868	386	         -0.26	          1.78	30.79	30.91	29.63	31.09	   327.04	53960156	  0.63	通信设备	深圳	 4.12	
="002438"	江苏神通	-3.94	16.09	-0.66	16.08	16.09	72590	766	          0.06	          5.95	16.68	16.68	15.73	16.75	    50.79	117436768	  0.99	机械基件	江苏	 5.67	
="002282"	博深工具	-4.01	9.33	-0.39	9.32	9.33	110559	2217	         -0.42	          9.68	9.51	9.98	9.31	9.72	    44.37	106153392	  0.94	轻工机械	河北	 6.89	
="300086"	康芝药业	-4.02	16.73	-0.70	16.73	16.76	30254	529	          0.17	          4.28	17.23	17.58	16.57	17.43	   123.14	51559676	  0.59	化学制药	海南	 5.79	
="000055"	方大集团	-4.50	6.36	-0.30	6.35	6.36	148833	1085	          0.31	          3.54	6.68	6.78	6.29	6.66	    56.19	95784936	  1.36	其他建材	深圳	 7.36	
="002630"	华西能源	-4.63	31.95	-1.55	31.94	31.95	54035	533	         -0.03	          5.62	33.50	33.60	31.67	33.50	    48.08	173684048	  1.36	专用机械	四川	 5.76	
="600603"	大洲兴业	-5.65	7.02	-0.42	7.00	7.01	169022	203	         -0.56	          8.68	7.31	7.38	7.00	7.44	    11.10	120981912	  0.75	综合类	福建	 5.11	
数据来源:通达信
